split,seed,corruption_rate,imputer,model,accuracy,f1_macro,fit_time_s,predict_time_s,peak_mem_kb
80/20,44,0.2,knn,LDA,0.9052132701421801,0.9177701433002686,0.004035199999634642,0.2516877000016393,678.703125
80/20,44,0.2,knn,QDA,0.875724065297525,0.8953578797338257,0.00463300000410527,0.22164120000525145,689.861328125
80/20,44,0.2,knn,GNB,0.8988941548183255,0.9049251138852045,0.003840700002911035,0.0008417000062763691,951.1328125
80/20,44,0.3,mean,OVR_GD,0.8162190626645603,0.7303037664500727,1.1166223000036553,0.0008232000036514364,1754.015625
80/20,44,0.3,mean,OVO_GD,0.8493944181147972,0.8256961379141216,1.3484048999962397,0.08704489999945508,1411.8876953125
80/20,44,0.3,mean,Softmax_GD,0.8304370721432333,0.8013144849327091,0.8039653000014368,0.00043790000199805945,4168.796875
80/20,44,0.3,mean,LDA,0.8562401263823065,0.8548650375363648,0.007454499995219521,0.25303449999773875,678.703125
80/20,44,0.3,mean,QDA,0.8888888888888888,0.8933092760234699,0.003750600000785198,0.17562660000112373,689.861328125
80/20,44,0.3,mean,GNB,0.8794102159031069,0.8815918613730565,0.0036703999940073118,0.001095200001145713,1015.1328125
80/20,44,0.3,median,OVR_GD,0.8130595050026329,0.7270816117497853,1.116863100003684,0.0007431000049109571,1754.015625
80/20,44,0.3,median,OVO_GD,0.8483412322274881,0.8243513500850707,1.5454651000036392,0.1029807000013534,1411.8876953125
80/20,44,0.3,median,Softmax_GD,0.8314902580305424,0.8008213676943596,0.7490155999985291,0.00036049999471288174,4168.796875
80/20,44,0.3,median,LDA,0.856766719325961,0.8535821899958176,0.003175300000293646,0.2302793999988353,678.703125
80/20,44,0.3,median,QDA,0.8857293312269615,0.8915372709149985,0.003876700000546407,0.18352879999292782,689.861328125
80/20,44,0.3,median,GNB,0.8783570300157978,0.8821611671401516,0.0048181000020122156,0.001101499998185318,1015.1328125
80/20,44,0.3,knn,OVR_GD,0.8499210110584519,0.7652722725472113,1.0816194999933941,0.0007085999968694523,1754.640625
80/20,44,0.3,knn,OVO_GD,0.8931016324381253,0.8788546107465363,1.4348946000027354,0.10718389999965439,1411.8876953125
80/20,44,0.3,knn,Softmax_GD,0.8746708794102159,0.8542290035105585,0.7939532000018517,0.0004351999959908426,4168.796875
80/20,44,0.3,knn,LDA,0.89942074776198,0.910016010114247,0.003992799996922258,0.22759030000452185,678.703125
80/20,44,0.3,knn,QDA,0.8388625592417062,0.8584678351410252,0.004882299996097572,0.19726169999921694,689.861328125
80/20,44,0.3,knn,GNB,0.889942074776198,0.8893859470022278,0.004807399993296713,0.0008378999991691671,951.1328125
80/20,45,0.1,mean,OVR_GD,0.8378093733543971,0.7605096877074419,1.1023663000014494,0.0011636999988695607,1754.640625
80/20,45,0.1,mean,OVO_GD,0.8709847288046341,0.8633554634223163,1.4576959000041825,0.10999789999914356,1411.8876953125
80/20,45,0.1,mean,Softmax_GD,0.861506055818852,0.850984287364224,0.7705436000032932,0.00039790000300854445,4168.796875
80/20,45,0.1,mean,LDA,0.8878357030015798,0.8930614951545638,0.003787200002989266,0.24673130000155652,678.703125
80/20,45,0.1,mean,QDA,0.7972617166929963,0.8280024895338416,0.004052700001921039,0.18540600000414997,689.861328125
80/20,45,0.1,mean,GNB,0.8773038441284887,0.8812877646378997,0.004629700000805315,0.0012658000050578266,1015.1328125
80/20,45,0.1,median,OVR_GD,0.8335966298051606,0.7564332318604817,1.1156972999961,0.0011016999997082166,1754.015625
80/20,45,0.1,median,OVO_GD,0.8704581358609794,0.8630286706973965,1.3826098999998067,0.09548080000240589,1411.8876953125
80/20,45,0.1,median,Softmax_GD,0.8588730911005793,0.8477867892678553,0.7394405000013649,0.00033429999893996865,4168.796875
80/20,45,0.1,median,LDA,0.8883622959452343,0.8931939854130395,0.004171699998551048,0.24518969999917317,678.703125
80/20,45,0.1,median,QDA,0.7935755660874144,0.825943571050572,0.003471600000921171,0.19778339999902528,689.7236328125
80/20,45,0.1,median,GNB,0.8788836229594523,0.8827219886577048,0.004517300003499258,0.0013407000005827285,1015.1328125
80/20,45,0.1,knn,OVR_GD,0.8525539757767245,0.7842529369171194,1.1018265999955474,0.0009120999966398813,1754.015625
80/20,45,0.1,knn,OVO_GD,0.8920484465508162,0.8924024898981349,1.4803612000032444,0.1222803999989992,1411.8876953125
80/20,45,0.1,knn,Softmax_GD,0.8778304370721433,0.8758069228337607,0.8745429999980843,0.0005501000050571747,4168.796875
80/20,45,0.1,knn,LDA,0.8904686677198526,0.9114918904440075,0.004948800000420306,0.2499891000043135,678.703125
80/20,45,0.1,knn,QDA,0.8741442864665614,0.8992157070952668,0.003671600003144704,0.19446779999998398,689.8154296875
80/20,45,0.1,knn,GNB,0.8909952606635071,0.900641878695717,0.003706299998157192,0.000815400002466049,951.1328125
80/20,45,0.2,mean,OVR_GD,0.8135860979462876,0.7410720619419388,1.1289071999999578,0.0007803000044077635,1754.015625
80/20,45,0.2,mean,OVO_GD,0.8493944181147972,0.83952918235799,1.4741337000014028,0.11215650000667665,1411.8876953125
80/20,45,0.2,mean,Softmax_GD,0.8362295945234334,0.8225367267278699,0.7999620000045979,0.00043390000064391643,4168.796875
80/20,45,0.2,mean,LDA,0.8625592417061612,0.8698790526915509,0.007218400001875125,0.2511473999984446,678.703125
80/20,45,0.2,mean,QDA,0.8593996840442338,0.8740011347429112,0.0037950000041746534,0.19563339999876916,689.861328125
80/20,45,0.2,mean,GNB,0.8704581358609794,0.8728193379120377,0.004519299996900372,0.0012626000025193207,1015.1328125
80/20,45,0.2,median,OVR_GD,0.8146392838335966,0.74158050280639,1.1987761999989743,0.0007350000014412217,1754.640625
80/20,45,0.2,median,OVO_GD,0.8462348604528699,0.8334967994942933,1.4969577000010759,0.10845010000048205,1411.8876953125
80/20,45,0.2,median,Softmax_GD,0.8341232227488151,0.8200111331852176,0.7577516000019386,0.0004591999968397431,4168.796875
80/20,45,0.2,median,LDA,0.861506055818852,0.8673058582338858,0.005243999999947846,0.23857240000506863,678.703125
80/20,45,0.2,median,QDA,0.8536071616640337,0.8688761300674638,0.0033613000050536357,0.19743770000059158,689.861328125
80/20,45,0.2,median,GNB,0.8672985781990521,0.8700035733883629,0.004740000003948808,0.001288400002522394,1015.1328125
80/20,45,0.2,knn,OVR_GD,0.8504476040021064,0.7833071412546755,1.0638393999979598,0.0008230000021285377,1754.015625
80/20,45,0.2,knn,OVO_GD,0.8862559241706162,0.8856888867177054,1.4060546000036993,0.10440740000194637,1411.8876953125
80/20,45,0.2,knn,Softmax_GD,0.8730911005792522,0.8688922295971226,0.7527319999935571,0.0003825999956461601,4168.796875
80/20,45,0.2,knn,LDA,0.8883622959452343,0.907755333681771,0.004539800000202376,0.22996280000370461,678.703125
80/20,45,0.2,knn,QDA,0.8646656134807793,0.8900273752489076,0.005045999998401385,0.17266920000110986,689.861328125
80/20,45,0.2,knn,GNB,0.8894154818325435,0.8978014811572191,0.005749500000092667,0.0010884000002988614,951.1328125
80/20,45,0.3,mean,OVR_GD,0.7872564507635598,0.6983471439627882,1.0965023999960977,0.000726499994925689,1754.015625
80/20,45,0.3,mean,OVO_GD,0.8209583991574513,0.8041045760274291,1.4167871000026935,0.09349700000166195,1411.8876953125
80/20,45,0.3,mean,Softmax_GD,0.8051606108478147,0.7786424934779477,0.7614374000040698,0.0003983999995398335,4168.796875
80/20,45,0.3,mean,LDA,0.8288572933122696,0.8211932286063052,0.005836199998157099,0.25754630000301404,678.703125
80/20,45,0.3,mean,QDA,0.8694049499736703,0.8724740173892476,0.003406299998459872,0.1974188999956823,689.76953125
80/20,45,0.3,mean,GNB,0.8536071616640337,0.8483863099508911,0.00465519999852404,0.0012782999983755872,1015.1328125
80/20,45,0.3,median,OVR_GD,0.789362822538178,0.7022203060804738,1.139009200000146,0.0007275000025401823,1754.015625
80/20,45,0.3,median,OVO_GD,0.822538177988415,0.8040961439890287,1.5145237000033376,0.09860050000133924,1412.5126953125
80/20,45,0.3,median,Softmax_GD,0.8041074249605056,0.7764093975447974,0.7525635999991209,0.0003687999997055158,4168.796875
80/20,45,0.3,median,LDA,0.8267509215376514,0.8175892407534772,0.003587499995774124,0.231278300001577,678.703125
80/20,45,0.3,median,QDA,0.8672985781990521,0.8700459087457618,0.005814999996800907,0.20035990000178572,689.7236328125
80/20,45,0.3,median,GNB,0.8509741969457609,0.84618370851386,0.004198599999654107,0.0009953000044333749,1015.1328125
80/20,45,0.3,knn,OVR_GD,0.8404423380726699,0.7737567679626087,1.0803225999989081,0.0007229999973787926,1754.015625
80/20,45,0.3,knn,OVO_GD,0.8799368088467614,0.8780225877827468,1.5294110999966506,0.10613619999639923,1411.8876953125
80/20,45,0.3,knn,Softmax_GD,0.8657187993680885,0.8612335972112019,0.7573013999935938,0.0004163999983575195,4168.796875
80/20,45,0.3,knn,LDA,0.889942074776198,0.904496523513079,0.003831200003332924,0.2646186999991187,678.703125
80/20,45,0.3,knn,QDA,0.8256977356503423,0.8531320356733367,0.005323000004864298,0.1923707000023569,689.677734375
80/20,45,0.3,knn,GNB,0.880463401790416,0.8867369060623993,0.007558499994047452,0.0014073000056669116,951.1328125
80/20,46,0.1,mean,OVR_GD,0.8357030015797788,0.7432700829654987,1.2187845000007655,0.0009233000018866733,1754.015625
80/20,46,0.1,mean,OVO_GD,0.8799368088467614,0.8730311453055963,1.517958100004762,0.10697640000580577,1411.8876953125
80/20,46,0.1,mean,Softmax_GD,0.8599262769878884,0.8503381380994617,0.7365585999941686,0.0003947000004700385,4168.796875
80/20,46,0.1,mean,LDA,0.8820431806213797,0.8847861341731552,0.003900999996403698,0.26187339999887627,678.703125
80/20,46,0.1,mean,QDA,0.7872564507635598,0.8222812564538089,0.004716900002676994,0.22523269999510376,689.677734375
80/20,46,0.1,mean,GNB,0.8883622959452343,0.8976763473896473,0.004608999995980412,0.0011642000026768073,1015.1328125
80/20,46,0.1,median,OVR_GD,0.8357030015797788,0.7459051777913812,1.2280000999962795,0.001201200000650715,1754.015625
80/20,46,0.1,median,OVO_GD,0.8799368088467614,0.8723629389261501,1.5573865999976988,0.09176630000001751,1411.8876953125
80/20,46,0.1,median,Softmax_GD,0.8599262769878884,0.8495799291198072,0.7505687000011676,0.00035629999911179766,4169.421875
80/20,46,0.1,median,LDA,0.8794102159031069,0.8813760161697692,0.004014999998616986,0.2566836999976658,678.703125
80/20,46,0.1,median,QDA,0.7830437072143234,0.8186245390002685,0.0034440999952494167,0.19367760000022827,689.7236328125
80/20,46,0.1,median,GNB,0.8878357030015798,0.8964134762751389,0.0039586999992025085,0.0010353999969083816,1015.1328125
80/20,46,0.1,knn,OVR_GD,0.8483412322274881,0.7573985656787922,1.1154676000005566,0.002049599999736529,1754.015625
80/20,46,0.1,knn,OVO_GD,0.8973143759873617,0.8972216913172664,1.4432133000009344,0.09355239999422338,1411.8876953125
80/20,46,0.1,knn,Softmax_GD,0.8825697735650342,0.8810755343794564,0.7464964999962831,0.0004709999993792735,4168.796875
80/20,46,0.1,knn,LDA,0.8915218536071616,0.9090236238544177,0.004389699999592267,0.28761929999745917,678.703125
80/20,46,0.1,knn,QDA,0.8751974723538705,0.8980708520862707,0.003993599995737895,0.17919919999985723,689.7236328125
80/20,46,0.1,knn,GNB,0.889942074776198,0.9014249376209774,0.004184099998383317,0.000850600001285784,951.1328125
80/20,46,0.2,mean,OVR_GD,0.8120063191153238,0.7191947711850879,1.1404461999991327,0.000774799998907838,1754.640625
80/20,46,0.2,mean,OVO_GD,0.8515007898894155,0.8364536863637638,1.5124568000028376,0.09974620000139112,1411.8876953125
80/20,46,0.2,mean,Softmax_GD,0.8325434439178515,0.8126068830199137,0.7358459000024595,0.000396399998862762,4168.796875
80/20,46,0.2,mean,LDA,0.8609794628751974,0.8565377789120383,0.004009100004623178,0.2538319000013871,678.703125
80/20,46,0.2,mean,QDA,0.8562401263823065,0.8749321511509361,0.003615699999500066,0.1983674000002793,689.861328125
80/20,46,0.2,mean,GNB,0.8820431806213797,0.8884740297995432,0.004258599998138379,0.0017673000038485043,1015.1328125
80/20,46,0.2,median,OVR_GD,0.8130595050026329,0.7200304581941952,1.1191322000013315,0.0008344000016222708,1754.015625
80/20,46,0.2,median,OVO_GD,0.8504476040021064,0.8344287655925993,1.51431710000179,0.11494829999719514,1411.8876953125
80/20,46,0.2,median,Softmax_GD,0.8325434439178515,0.8132230614012742,0.7270648999983678,0.0007478000043192878,4168.796875
80/20,46,0.2,median,LDA,0.8593996840442338,0.8541016932649821,0.003812100003415253,0.23552080000081332,678.703125
80/20,46,0.2,median,QDA,0.855713533438652,0.8736018291516088,0.0035601999989012256,0.20462299999780953,689.7236328125
80/20,46,0.2,median,GNB,0.8794102159031069,0.8852179046105163,0.00426560000050813,0.0013776000050711446,1015.1328125
80/20,46,0.2,knn,OVR_GD,0.8441284886782517,0.7514562952843338,1.451262599999609,0.0009706999990157783,1754.015625
80/20,46,0.2,knn,OVO_GD,0.8941548183254344,0.8922388159433006,1.8593641000043135,0.12523220000002766,1411.8876953125
80/20,46,0.2,knn,Softmax_GD,0.8815165876777251,0.878360184502874,1.0262676999991527,0.0007031999994069338,4168.796875
80/20,46,0.2,knn,LDA,0.8873091100579252,0.9040100967940317,0.005206599998928141,0.33065199999691686,678.703125
80/20,46,0.2,knn,QDA,0.866245392311743,0.8879277673427631,0.00574120000237599,0.2555551000041305,689.861328125
80/20,46,0.2,knn,GNB,0.8873091100579252,0.8962634982392563,0.006598100000701379,0.0012805000005755574,951.1328125
80/20,46,0.3,mean,OVR_GD,0.7946287519747235,0.7019335285549392,1.5734042999974918,0.001633700005186256,1754.015625
80/20,46,0.3,mean,OVO_GD,0.8199052132701422,0.7955510570296641,1.993126499997743,0.14027139999961946,1411.8876953125
80/20,46,0.3,mean,Softmax_GD,0.8035808320168509,0.7735420848501967,1.1201178000046639,0.0005868999942322262,4168.796875
80/20,46,0.3,mean,LDA,0.8372827804107424,0.822430166787529,0.005651500003295951,0.3370075999991968,678.703125
80/20,46,0.3,mean,QDA,0.8778304370721433,0.8864646278868563,0.005675699998391792,0.2636687999984133,689.861328125
80/20,46,0.3,mean,GNB,0.8657187993680885,0.8697529140314124,0.006830099999206141,0.0017255999991903082,1015.1328125
80/20,46,0.3,median,OVR_GD,0.7951553449183781,0.7021931782528835,1.6032945999977528,0.0011522999993758276,1754.015625
80/20,46,0.3,median,OVO_GD,0.8235913638757241,0.7976633498035051,2.0075032000022475,0.1389292000021669,1411.8876953125
80/20,46,0.3,median,Softmax_GD,0.8030542390731964,0.7719934091250141,1.1493908000047668,0.0008551000064471737,4169.421875
80/20,46,0.3,median,LDA,0.8325434439178515,0.8187981220083955,0.005947399993601721,0.3893339999995078,678.703125
80/20,46,0.3,median,QDA,0.8720379146919431,0.8819210411039651,0.007114000000001397,0.2998834000027273,689.7236328125
80/20,46,0.3,median,GNB,0.8683517640863613,0.8718450144843487,0.006971399998292327,0.0019438000017544255,1015.1328125
80/20,46,0.3,knn,OVR_GD,0.8372827804107424,0.7470900349357861,1.5727552000025753,0.0011095999943790957,1754.015625
80/20,46,0.3,knn,OVO_GD,0.8836229594523434,0.8796673621782318,2.0421637000035844,0.14813769999454962,1411.8876953125
80/20,46,0.3,knn,Softmax_GD,0.8678251711427067,0.8623671658684041,1.1353873000043677,0.0006217999980435707,4168.796875
80/20,46,0.3,knn,LDA,0.8894154818325435,0.903929122388282,0.006971300004806835,0.3387263000040548,678.703125
80/20,46,0.3,knn,QDA,0.8272775144813059,0.8555398594557613,0.007584899998619221,0.26976809999905527,689.76953125
80/20,46,0.3,knn,GNB,0.880463401790416,0.8872682295606481,0.006294899998465553,0.0015300000013667159,951.1328125
